price,carat,table,depth,y,z,cut,color,clarity,x
2925,0.8,63.0,58.2,6.03,3.52,3,1,6,6.07
1364,0.62,55.0,61.8,5.51,3.4,2,3,7,5.5
2092,0.7,63.0,59.7,5.78,3.43,6,2,7,5.71
429,0.31,54.7,61.9,4.36,2.69,2,7,4,4.34
973,0.38,56.0,62.1,4.64,2.87,2,4,2,4.61
1343,0.51,59.0,61.3,5.17,3.15,1,4,5,5.11
2485,0.61,54.0,62.2,5.45,3.38,2,2,4,5.43
11157,1.27,58.0,61.5,6.99,4.29,2,4,1,6.95
817,0.43,60.0,58.4,4.98,2.9,3,4,4,4.95
1196,0.44,55.0,60.9,4.96,3.01,2,3,3,4.92
5306,1.09,59.0,60.1,6.67,4.03,1,6,5,6.74
4666,1.01,60.0,62.3,6.41,3.97,3,6,5,6.33
4175,1.04,62.0,62.5,6.45,4.01,3,6,6,6.39
5532,1.07,54.0,61.7,6.61,4.07,2,4,6,6.59
3453,0.91,61.0,60.9,6.18,3.78,1,5,7,6.24
1844,0.5,58.0,61.1,5.14,3.13,2,5,1,5.1
2633,0.7,57.0,62.1,5.73,3.54,2,2,5,5.68
1046,0.31,54.0,62.5,4.33,2.72,2,4,2,4.37
810,0.33,56.0,62.2,4.45,2.76,2,3,3,4.43
612,0.32,56.0,63.7,4.33,2.76,6,1,7,4.34
1196,0.4,56.0,61.6,4.77,2.93,2,3,3,4.73
2767,0.7,64.0,62.1,5.65,3.5,6,5,3,5.62
7962,1.16,58.0,61.9,6.76,4.17,1,4,4,6.72
4933,1.21,58.0,61.0,6.88,4.21,1,2,7,6.93
957,0.3,58.0,61.3,4.33,2.64,2,2,1,4.28
1624,0.5,59.0,59.9,5.16,3.08,1,4,4,5.12
4239,1.01,56.0,61.4,6.51,3.98,2,3,7,6.46
720,0.4,57.0,63.1,4.73,2.97,6,1,6,4.69
1352,0.59,57.0,60.8,5.42,3.31,2,7,5,5.47
7366,1.01,57.0,60.6,6.5,3.95,2,4,3,6.54
1875,0.51,57.0,61.5,5.18,3.17,2,4,3,5.13
6036,1.03,57.0,62.3,6.51,4.03,3,4,5,6.43
1443,0.51,54.0,63.9,5.05,3.24,6,2,6,5.09
4641,1.12,60.0,59.7,6.72,4.03,1,5,7,6.77
5929,1.23,58.0,62.5,6.81,4.27,1,2,7,6.86
9090,1.63,54.0,62.0,7.67,4.73,3,6,6,7.6
1588,0.61,58.0,61.2,5.43,3.33,1,5,6,5.45
874,0.31,58.0,61.6,4.37,2.68,1,3,1,4.33
828,0.33,56.0,62.1,4.46,2.76,2,3,2,4.43
3024,0.72,63.0,60.1,5.82,3.51,3,4,4,5.86
1968,0.7,55.0,63.2,5.57,3.54,3,7,3,5.63
1122,0.51,56.0,63.4,5.1,3.21,3,4,6,5.03
936,0.45,61.0,61.5,4.9,3.03,1,3,7,4.95
7473,1.11,55.0,61.7,6.67,4.11,2,3,5,6.65
6613,1.01,58.0,59.1,6.63,3.9,3,4,4,6.56
5302,0.91,59.0,62.4,6.16,3.84,3,3,4,6.15
975,0.4,56.0,62.3,4.72,2.95,2,2,5,4.75
730,0.34,57.0,60.8,4.56,2.76,2,1,5,4.52
14502,2.01,58.0,59.5,8.18,4.88,1,3,6,8.21
1814,0.56,67.0,57.0,5.36,3.09,5,3,5,5.49
1919,0.52,57.0,61.8,5.16,3.2,2,1,5,5.2
720,0.32,58.0,60.2,4.43,2.68,1,5,4,4.47
2762,0.8,58.0,61.7,5.94,3.68,1,3,7,5.98
492,0.33,59.0,59.5,4.5,2.67,1,1,7,4.48
2854,1.12,61.0,59.1,6.75,4.0,1,5,8,6.78
721,0.38,55.0,61.1,4.72,2.87,2,5,4,4.68
3160,0.9,61.0,59.2,6.27,3.7,3,5,7,6.23
6047,1.02,57.0,61.8,6.44,3.97,3,3,5,6.4
1435,0.53,55.2,61.9,5.24,3.24,2,5,5,5.21
1264,0.43,58.0,62.2,4.78,2.99,1,4,2,4.83
763,0.31,62.0,59.9,4.41,2.64,3,2,2,4.4
1056,0.36,55.0,60.9,4.68,2.84,2,4,2,4.64
3952,1.01,59.0,58.9,6.62,3.88,3,7,6,6.56
843,0.42,54.0,60.8,4.94,2.97,2,3,6,4.83
2946,0.72,56.0,62.2,5.75,3.57,2,5,2,5.72
559,0.24,56.0,61.7,4.01,2.47,2,4,1,3.99
908,0.41,59.0,61.6,4.8,2.94,3,4,4,4.74
3556,0.9,59.0,61.3,6.11,3.76,1,3,7,6.16
1842,0.52,58.0,62.8,5.11,3.22,1,1,5,5.14
537,0.34,56.0,63.3,4.45,2.8,6,5,5,4.39
17751,2.01,63.0,59.7,8.15,4.89,3,6,4,8.24
1394,0.42,57.0,62.4,4.82,3.0,2,4,1,4.79
1170,0.39,56.0,60.3,4.71,2.86,2,1,4,4.77
7678,1.53,58.0,62.4,7.37,4.58,2,6,7,7.31
552,0.35,56.0,61.8,4.58,2.82,3,5,5,4.54
974,0.44,63.0,56.6,5.06,2.88,6,3,7,5.11
7715,1.01,63.0,62.5,6.38,4.0,3,3,3,6.41
765,0.34,59.0,60.8,4.48,2.74,1,5,4,4.53
527,0.35,54.0,62.6,4.53,2.82,3,6,5,4.5
673,0.3,55.0,61.5,4.34,2.66,2,2,5,4.3
1031,0.42,55.0,62.4,4.82,3.0,2,1,5,4.8
4327,1.01,59.0,62.4,6.34,3.97,1,4,7,6.39
629,0.4,56.0,61.3,4.78,2.92,2,2,7,4.75
1629,0.5,57.0,62.5,5.04,3.17,2,2,5,5.1
760,0.27,56.0,61.9,4.19,2.58,2,2,3,4.16
2995,0.73,56.0,61.4,5.82,3.56,2,1,6,5.78
2129,0.77,58.0,61.3,5.88,3.62,1,4,7,5.94
854,0.33,57.0,61.9,4.41,2.74,2,5,3,4.44
4295,1.0,58.0,57.8,6.55,3.8,6,1,7,6.61
1905,0.55,54.0,62.3,5.28,3.28,2,5,1,5.25
877,0.31,57.0,62.1,4.32,2.69,2,1,4,4.35
945,0.3,56.0,61.4,4.32,2.66,2,4,2,4.34
672,0.32,57.0,61.2,4.42,2.69,3,5,2,4.39
3478,0.9,55.0,62.4,6.13,3.84,1,4,7,6.17
6300,1.25,56.0,61.5,6.92,4.28,2,4,7,7.0
4072,1.01,62.0,58.6,6.45,3.8,1,6,6,6.51
1002,0.53,58.0,62.3,5.17,3.21,2,7,7,5.13
9253,1.35,56.0,62.7,7.05,4.43,1,4,5,7.08
12261,1.51,60.0,61.1,7.32,4.49,1,1,6,7.37
13512,2.2,56.0,62.2,8.29,5.17,2,6,7,8.33
2933,0.75,57.0,62.3,5.87,3.64,2,3,5,5.81
4494,1.07,60.0,61.2,6.53,4.01,1,5,7,6.57
5700,1.14,59.0,61.3,6.72,4.13,1,5,5,6.76
1031,0.42,55.0,60.7,4.89,2.96,2,4,3,4.86
882,0.4,56.0,64.2,4.66,3.0,6,2,6,4.69
811,0.37,56.0,62.3,4.59,2.85,2,2,5,4.56
3965,1.0,62.0,65.2,6.08,4.01,5,4,6,6.19
459,0.36,55.0,61.5,4.63,2.84,2,7,5,4.6
1013,0.75,59.0,64.0,5.62,3.66,6,3,8,5.78
6523,1.5,56.0,64.5,7.18,4.6,6,7,6,7.09
7579,1.64,58.0,63.0,7.51,4.71,3,7,7,7.42
1914,0.72,59.9,62.2,5.69,3.53,3,7,4,5.67
2016,0.7,55.0,64.0,5.59,3.59,6,4,6,5.62
827,0.35,57.0,61.6,4.54,2.8,2,1,6,4.55
1808,0.7,57.0,64.8,5.59,3.59,5,5,6,5.49
5197,1.0,60.0,60.7,6.4,3.87,1,3,6,6.36
1915,0.57,56.0,62.6,5.26,3.3,1,4,6,5.29
1813,0.53,54.0,62.7,5.15,3.24,2,2,5,5.18
4116,1.05,60.0,60.0,6.43,4.0,1,7,4,6.46
945,0.3,67.0,51.0,4.62,2.37,5,2,3,4.67
10658,1.79,56.0,61.8,7.85,4.82,2,7,5,7.74
1076,0.41,56.0,60.8,4.76,2.92,2,3,4,4.79
561,0.32,56.0,61.5,4.42,2.71,2,6,3,4.4
18430,2.44,60.0,58.1,8.93,5.18,3,7,5,8.89
1819,0.6,58.0,62.7,5.37,3.36,1,2,5,5.34
5149,1.09,57.0,62.3,6.54,4.09,2,5,6,6.58
599,0.32,54.0,61.8,4.43,2.73,2,2,5,4.4
911,0.3,54.0,62.2,4.28,2.67,2,1,5,4.31
5783,1.24,59.4,62.4,6.89,4.27,3,7,4,6.81
608,0.33,54.0,62.4,4.44,2.76,2,1,6,4.41
393,0.32,59.0,60.4,4.42,2.66,3,5,7,4.39
975,0.4,59.0,62.2,4.71,2.94,1,2,5,4.74
1229,0.52,56.0,63.7,5.12,3.27,6,2,7,5.15
1056,0.43,61.0,62.2,4.83,2.98,3,3,4,4.75
5851,1.0,60.0,63.2,6.35,4.0,3,1,6,6.31
4530,0.85,60.0,61.2,6.13,3.74,1,3,3,6.1
2822,0.9,61.0,64.0,6.03,3.86,6,7,5,6.04
1712,0.56,55.0,61.8,5.37,3.29,2,4,4,5.28
716,0.39,56.0,60.9,4.74,2.9,2,4,7,4.78
2998,0.7,57.0,62.8,5.75,3.59,2,1,5,5.69
851,0.3,62.0,60.6,4.28,2.6,1,2,4,4.3
1222,0.51,55.0,61.6,5.18,3.18,2,5,6,5.14
4206,1.07,59.0,59.7,6.63,3.97,1,6,7,6.68
13080,1.51,56.0,63.2,7.28,4.58,3,3,5,7.22
6027,1.01,58.0,61.6,6.4,3.96,1,4,5,6.45
11605,1.7,57.0,62.3,7.65,4.78,2,5,5,7.68
1056,0.37,54.0,62.1,4.64,2.87,2,4,1,4.6
4918,1.07,57.0,62.0,6.51,4.05,2,5,6,6.56
18252,2.52,59.0,58.5,8.87,5.2,1,6,6,8.9
3265,1.0,62.0,63.6,6.2,3.96,6,3,7,6.25
2840,0.92,56.0,61.9,6.2,3.86,2,1,7,6.27
495,0.3,54.0,62.2,4.33,2.68,2,4,5,4.29
876,0.41,55.0,61.9,4.77,2.96,1,2,7,4.8
5665,1.2,59.0,63.2,6.74,4.27,3,4,6,6.77
2193,0.74,57.0,62.9,5.76,3.63,1,6,4,5.79
10800,1.01,56.0,63.0,6.41,4.02,3,1,3,6.35
557,0.33,55.0,62.1,4.41,2.75,2,7,4,4.44
645,0.32,59.0,59.2,4.47,2.64,1,4,4,4.45
4737,1.0,60.0,63.9,6.27,3.99,6,4,6,6.22
15938,2.06,58.0,59.0,8.38,4.92,3,4,7,8.3
591,0.35,55.0,62.8,4.48,2.83,2,3,7,4.53
565,0.31,55.0,61.3,4.41,2.69,2,1,6,4.36
1922,0.7,56.0,64.3,5.63,3.6,6,7,3,5.57
660,0.38,54.0,61.5,4.71,2.89,3,3,6,4.69
2803,0.71,55.0,63.5,5.64,3.59,3,4,4,5.66
1063,0.35,58.0,60.4,4.53,2.75,1,1,5,4.58
1784,0.52,56.0,61.6,5.18,3.18,2,4,3,5.15
1760,0.57,55.0,62.3,5.3,3.32,2,3,5,5.36
4347,1.03,56.0,60.6,6.57,3.99,2,7,7,6.58
3033,0.76,57.0,62.5,5.82,3.63,2,2,6,5.8
645,0.32,55.0,62.0,4.42,2.73,2,5,3,4.39
13846,1.5,58.0,63.9,7.19,4.6,6,2,5,7.21
1284,0.51,58.0,61.4,5.14,3.14,3,2,6,5.09
802,0.31,58.0,62.4,4.31,2.7,1,3,5,4.34
1843,0.7,58.0,61.9,5.73,3.53,1,7,3,5.67
7943,1.59,57.0,61.3,7.52,4.58,2,7,6,7.43
3591,0.7,58.0,62.2,5.69,3.52,1,4,1,5.63
1438,0.51,55.0,62.7,5.1,3.19,2,2,6,5.07
666,0.38,57.0,62.4,4.65,2.89,2,4,6,4.62
4457,1.01,61.0,63.5,6.37,4.03,6,1,7,6.33
991,0.41,58.0,61.7,4.79,2.94,3,5,2,4.74
421,0.32,58.0,61.7,4.4,2.71,1,7,4,4.38
2312,0.7,58.0,61.3,5.72,3.5,3,3,6,5.7
3050,0.8,56.0,63.1,5.83,3.71,3,2,6,5.93
4133,0.9,62.0,61.2,6.07,3.76,1,1,7,6.22
2274,0.75,57.0,60.5,5.95,3.58,3,3,7,5.88
3439,0.82,55.0,61.3,6.08,3.72,2,3,6,6.06
945,0.72,59.0,62.9,5.63,3.58,1,7,8,5.8
6783,1.03,56.0,61.7,6.47,4.0,1,3,4,6.49
1766,0.6,55.0,61.4,5.49,3.36,2,5,6,5.46
5851,1.15,58.0,62.6,6.65,4.18,1,4,6,6.71
4760,1.0,56.0,61.9,6.4,3.97,2,2,7,6.43
13212,2.09,60.0,60.0,8.32,5.01,1,7,7,8.37
1593,0.55,57.0,62.7,5.23,3.26,2,6,2,5.17
11508,1.6,58.0,62.6,7.45,4.68,1,5,5,7.5
1863,0.83,57.0,61.8,5.99,3.73,2,5,7,6.08
10096,1.49,57.0,61.9,7.31,4.54,1,5,6,7.35
1817,0.45,56.0,61.6,4.98,3.06,2,2,3,4.96
720,0.45,57.0,60.9,4.9,3.05,1,7,7,4.95
982,0.5,58.0,61.9,5.09,3.14,2,6,6,5.06
1031,0.42,56.0,61.8,4.84,2.98,2,1,5,4.8
18231,1.09,58.0,61.7,6.65,4.07,3,1,1,6.55
558,0.31,61.0,60.8,4.39,2.68,1,2,7,4.43
2868,0.75,56.0,63.1,5.7,3.62,3,2,6,5.78
2181,0.71,62.0,58.9,5.79,3.43,1,4,6,5.85
2397,0.71,54.7,61.6,5.85,3.54,2,6,4,5.71
945,0.4,63.0,59.2,4.81,2.87,3,4,3,4.88
2160,0.53,56.0,60.8,5.24,3.18,2,3,3,5.22
9529,1.2,56.0,60.6,6.87,4.16,3,2,5,6.85
5028,1.01,57.0,62.1,6.45,3.99,3,5,5,6.39
2098,0.71,58.0,59.0,5.89,3.46,3,3,7,5.84
1035,0.35,56.0,60.9,4.56,2.77,2,3,1,4.54
579,0.33,58.0,60.8,4.47,2.71,1,4,5,4.45
3033,0.91,57.0,63.0,6.1,3.87,1,5,6,6.19
15137,1.53,57.0,61.2,7.44,4.53,2,4,3,7.4
2057,0.69,64.0,58.7,5.79,3.38,6,2,5,5.73
537,0.34,54.0,62.6,4.5,2.8,2,5,5,4.45
3325,0.78,57.0,62.6,5.91,3.69,2,4,5,5.87
2348,0.7,59.0,62.8,5.59,3.53,1,3,6,5.66
447,0.3,59.0,62.2,4.3,2.66,3,1,7,4.25
4260,0.9,55.0,62.5,6.21,3.87,2,4,6,6.17
723,0.33,56.0,61.2,4.49,2.74,2,3,4,4.46
3170,0.74,57.0,61.7,5.79,3.59,1,3,4,5.85
746,0.37,56.0,63.3,4.63,2.91,6,3,5,4.56
789,0.3,59.0,61.8,4.33,2.66,1,4,2,4.28
2491,0.76,55.0,62.7,5.74,3.63,1,3,7,5.83
2007,0.67,60.0,60.2,5.68,3.4,3,1,6,5.61
14107,1.64,58.0,59.5,7.72,4.57,1,2,6,7.64
11435,1.51,59.0,62.3,7.32,4.55,1,5,5,7.28
6552,1.5,58.0,63.6,7.09,4.54,6,4,7,7.19
830,0.41,58.0,62.1,4.75,2.96,1,7,4,4.79
722,0.31,55.0,61.6,4.41,2.71,2,2,4,4.39
5102,1.04,58.0,60.4,6.53,3.96,1,5,2,6.58
636,0.31,58.0,61.7,4.37,2.68,1,1,5,4.32
3580,0.9,59.0,63.3,6.06,3.85,3,6,4,6.1
764,0.3,58.0,61.6,4.32,2.66,2,4,2,4.31
2788,0.83,60.0,61.1,6.1,3.72,3,6,4,6.07
1952,0.71,58.0,60.0,5.85,3.49,1,6,5,5.79
4626,1.0,61.0,58.3,6.54,3.83,1,1,7,6.59
3312,0.96,58.0,63.9,6.21,3.99,6,7,5,6.27
14300,1.26,57.0,61.1,6.98,4.27,2,2,3,7.0
1153,0.4,56.0,61.9,4.75,2.93,2,5,1,4.72
4444,1.24,58.0,62.3,6.8,4.25,1,5,7,6.84
9263,1.19,58.0,59.8,6.94,4.17,1,2,4,7.01
13065,2.2,60.0,60.9,8.34,5.1,1,7,7,8.42
3087,0.7,60.0,63.2,5.61,3.53,6,1,5,5.56
915,0.4,57.0,61.1,4.78,2.9,2,4,3,4.72
1353,0.53,54.0,62.5,5.2,3.24,2,5,5,5.17
1610,0.73,57.0,63.7,5.67,3.63,6,6,7,5.76
4784,1.09,56.0,62.2,6.59,4.09,2,5,6,6.56
8301,1.54,56.0,62.3,7.38,4.58,3,5,7,7.33
640,0.3,59.0,63.8,4.22,2.69,3,2,4,4.21
758,0.32,56.0,61.1,4.41,2.69,2,1,5,4.39
4925,0.93,58.0,62.7,6.27,3.91,3,3,5,6.21
612,0.32,58.0,62.6,4.31,2.71,1,4,6,4.35
8771,1.34,55.0,61.9,7.08,4.37,2,5,5,7.05
863,0.3,55.0,61.9,4.36,2.69,2,4,1,4.33
4469,1.0,60.0,62.2,6.34,3.98,1,5,6,6.45
1431,0.41,55.0,60.9,4.8,2.93,2,2,2,4.83
3583,0.79,56.0,62.6,5.87,3.69,1,2,4,5.92
4755,0.96,62.0,62.1,6.32,3.9,3,3,6,6.24
788,0.35,59.0,61.7,4.51,2.79,1,5,4,4.53
765,0.4,57.0,63.9,4.66,2.99,6,6,6,4.7
3541,1.0,65.0,58.1,6.46,3.76,6,4,7,6.48
2214,0.75,55.0,61.9,5.84,3.63,1,2,7,5.89
1333,0.4,55.0,61.4,4.79,2.93,2,4,1,4.76
1769,0.53,57.0,60.9,5.24,3.18,2,2,6,5.21
844,0.53,55.0,61.8,5.26,3.24,2,6,7,5.22
637,0.41,55.0,61.8,4.81,2.96,2,7,5,4.78
1577,0.52,61.0,59.8,5.17,3.1,1,2,6,5.2
3709,0.9,60.0,58.7,6.35,3.71,3,6,5,6.28
799,0.27,58.0,60.6,4.18,2.54,1,2,2,4.2
1440,0.63,65.0,56.1,5.78,3.23,6,6,5,5.73
2064,0.63,60.0,61.8,5.49,3.4,1,2,4,5.51
919,0.39,55.0,61.4,4.74,2.9,2,4,6,4.7
7755,1.42,57.0,59.7,7.3,4.37,1,3,7,7.33
3669,0.9,62.0,62.6,6.06,3.8,1,4,6,6.08
3801,1.01,60.0,59.5,6.53,3.9,1,2,7,6.59
801,0.31,56.0,62.4,4.37,2.72,2,2,2,4.35
760,0.4,57.0,60.4,4.77,2.88,3,4,4,4.76
13993,2.07,58.0,63.6,7.99,5.11,6,6,6,8.09
739,0.34,57.0,61.1,4.54,2.76,3,3,4,4.51
969,0.41,57.0,62.6,4.72,2.96,2,2,6,4.73
2530,0.72,58.0,60.8,5.74,3.5,1,3,5,5.78
838,0.33,55.0,61.8,4.5,2.77,2,4,2,4.47
11644,1.41,56.0,62.7,7.1,4.48,1,2,5,7.18
836,0.41,54.0,64.3,4.68,3.02,6,4,6,4.72
1014,0.32,56.0,62.2,4.37,2.73,2,1,3,4.41
6407,1.01,63.0,59.2,6.48,3.84,6,4,4,6.5
828,0.32,58.0,61.0,4.41,2.7,1,5,3,4.44
1605,0.52,58.0,61.6,5.12,3.17,1,2,6,5.17
3801,0.71,57.0,62.1,5.73,3.55,2,1,4,5.7
982,0.4,56.0,61.3,4.76,2.91,2,3,4,4.73
1849,0.5,58.0,61.4,5.14,3.13,3,3,4,5.05
1608,0.57,56.0,61.8,5.35,3.29,2,4,5,5.3
738,0.33,55.0,62.1,4.46,2.76,2,3,4,4.43
5775,1.0,57.0,60.5,6.52,3.93,2,1,6,6.48
3968,0.91,56.0,60.8,6.29,3.81,2,2,7,6.25
857,0.43,55.0,60.7,4.89,2.99,2,5,5,4.96
6127,1.19,57.0,62.8,6.77,4.23,3,4,6,6.71
1940,0.7,59.0,59.9,5.81,3.46,3,3,7,5.75
4832,1.02,57.0,61.8,6.43,3.99,2,3,7,6.49
6346,1.01,56.0,60.8,6.47,3.95,2,2,6,6.53
828,0.32,56.0,61.9,4.37,2.71,2,3,5,4.39
1326,0.52,59.0,61.0,5.21,3.17,3,3,6,5.18
1576,0.52,57.0,63.4,5.16,3.26,6,2,5,5.12
17051,2.09,57.0,61.8,8.17,5.07,2,4,5,8.24
730,0.32,60.0,60.2,4.45,2.67,1,4,3,4.42
579,0.33,55.0,63.8,4.38,2.79,6,2,6,4.36
1909,0.77,57.0,63.3,5.84,3.68,6,7,6,5.79
1073,0.5,62.0,63.4,4.95,3.15,3,6,6,5.0
1563,0.54,61.0,60.6,5.3,3.19,6,3,5,5.22
684,0.3,58.0,60.8,4.38,2.65,1,4,3,4.34
3945,0.9,55.0,66.1,5.92,3.93,5,1,6,5.98
9012,1.01,56.0,63.2,6.39,4.02,6,3,2,6.33
7102,1.03,57.0,63.3,6.44,4.06,3,1,5,6.39
794,0.36,56.0,60.6,4.58,2.79,2,1,6,4.63
389,0.3,54.0,61.9,4.36,2.69,2,5,6,4.33
3062,0.93,58.0,60.3,6.31,3.82,1,7,4,6.37
921,0.41,55.0,61.6,4.82,2.96,2,1,4,4.79
9298,1.57,57.0,60.7,7.54,4.56,2,5,7,7.49
12179,1.5,58.0,62.4,7.27,4.55,1,1,6,7.31
567,0.27,61.0,59.4,4.26,2.52,3,3,1,4.23
1192,0.41,56.0,62.5,4.72,2.96,2,3,3,4.75
3365,0.7,59.0,62.5,5.64,3.54,1,1,4,5.69
15238,2.2,59.0,63.0,8.19,5.17,1,6,7,8.22
4287,0.92,62.0,61.6,6.24,3.86,1,4,5,6.3
1951,0.69,59.6,62.6,5.66,3.52,3,3,6,5.59
931,0.41,57.0,63.0,4.7,2.95,3,3,4,4.66
4965,1.01,55.0,62.6,6.38,4.01,2,5,6,6.44
1982,0.59,58.0,62.0,5.36,3.33,1,5,2,5.38
4721,0.97,60.0,62.0,6.29,3.89,1,1,6,6.25
2125,0.59,57.0,62.6,5.37,3.35,2,4,3,5.33
1297,0.56,59.0,62.6,5.2,3.27,1,2,7,5.24
852,0.36,56.0,61.6,4.57,2.81,2,1,5,4.55
984,0.33,53.0,61.6,4.47,2.74,2,4,1,4.43
1441,0.62,55.0,61.3,5.47,3.38,2,3,7,5.55
648,0.32,58.0,60.6,4.44,2.7,1,5,5,4.47
680,0.23,61.0,58.6,4.02,2.36,1,2,2,4.04
3444,1.03,59.0,62.3,6.46,4.01,1,3,8,6.42
2361,0.54,57.0,61.6,5.27,3.23,2,4,1,5.22
3425,0.91,57.0,62.2,6.24,3.86,2,4,7,6.18
3004,0.61,54.0,61.3,5.5,3.38,2,2,4,5.53
1439,0.41,56.0,61.6,4.82,2.96,2,3,1,4.79
6957,1.0,57.0,62.8,6.35,3.97,3,3,5,6.29
790,0.3,66.0,58.6,4.41,2.57,5,4,2,4.36
633,0.29,58.0,61.4,4.31,2.63,3,2,3,4.25
2171,0.71,59.0,62.4,5.7,3.55,3,4,7,5.68
1031,0.4,55.0,61.9,4.77,2.94,3,6,5,4.73
5033,1.07,59.0,61.3,6.58,4.05,1,2,7,6.64
7643,1.02,58.0,62.5,6.37,3.99,1,1,5,6.4
7803,1.16,63.0,60.2,6.7,4.07,3,3,5,6.79
2633,0.7,57.0,60.0,5.84,3.49,2,4,5,5.8
3963,0.91,56.0,62.7,6.17,3.85,3,3,6,6.11
8050,1.51,58.0,63.4,7.22,4.6,3,3,7,7.29
16580,2.0,58.0,63.6,7.98,5.05,3,3,6,7.91
581,0.31,62.0,55.9,4.56,2.56,5,2,5,4.6
683,0.41,57.0,62.3,4.78,2.97,2,1,7,4.75
810,0.33,59.0,62.5,4.47,2.77,3,3,3,4.4
1323,0.4,59.0,60.2,4.74,2.86,1,3,2,4.76
752,0.33,57.0,63.0,4.42,2.77,3,4,3,4.38
6415,1.27,59.0,62.2,6.92,4.29,1,6,4,6.87
2998,1.01,56.0,66.0,6.22,4.13,5,7,3,6.29
1722,0.53,55.0,61.7,5.24,3.22,2,1,5,5.2
3777,0.73,57.0,62.4,5.79,3.59,2,4,3,5.71
1163,0.41,55.0,60.7,4.86,2.94,2,5,5,4.83
3605,0.9,59.0,63.4,6.11,3.86,3,3,7,6.07
2896,0.79,56.0,61.5,5.96,3.65,2,1,6,5.91
4510,1.05,57.0,59.1,6.63,3.95,1,4,6,6.73
4455,1.02,56.0,61.3,6.47,3.98,2,6,6,6.52
4628,1.0,57.0,63.2,6.32,3.97,3,1,7,6.24
844,0.3,56.0,61.8,4.29,2.66,2,2,5,4.32
10728,2.06,57.0,61.4,8.18,5.03,2,6,7,8.22
3669,1.12,57.0,64.6,6.47,4.19,5,6,7,6.5
442,0.3,53.7,62.4,4.31,2.68,2,5,6,4.29
7635,1.08,58.0,61.8,6.58,4.06,2,4,4,6.56
1735,0.55,59.0,60.1,5.29,3.2,1,2,5,5.36
2573,0.75,58.0,61.7,5.88,3.62,1,3,6,5.85
1175,0.55,55.0,63.6,5.23,3.31,6,5,6,5.18
15393,2.0,57.0,64.7,7.86,5.05,6,2,7,7.75
982,0.55,55.0,61.2,5.3,3.24,2,7,6,5.29
2633,0.71,61.0,59.8,5.79,3.47,1,3,6,5.81
7115,1.1,57.0,61.1,6.65,4.08,1,3,5,6.71
3119,0.7,55.0,61.9,5.74,3.54,2,3,6,5.7
6766,1.04,60.0,58.2,6.71,3.89,3,4,2,6.66
2376,0.72,59.0,61.5,5.67,3.5,1,5,6,5.71
1406,0.51,58.0,63.6,5.05,3.22,6,3,6,5.08
2861,0.82,59.0,61.7,5.98,3.7,1,2,7,6.01
1448,0.71,55.0,63.2,5.57,3.54,3,3,8,5.64
2318,0.56,56.0,60.3,5.35,3.24,2,3,3,5.39
907,0.31,56.0,63.8,4.24,2.72,6,4,3,4.28
1451,0.52,56.0,61.3,5.2,3.17,2,3,5,5.14
5390,1.19,57.0,60.0,6.89,4.15,3,7,6,6.93
5708,1.04,58.0,61.5,6.48,4.0,1,1,6,6.53
665,0.3,57.0,61.4,4.31,2.64,2,4,3,4.29
4370,0.9,57.0,63.1,6.16,3.88,6,3,5,6.13
2016,0.56,54.0,61.7,5.28,3.27,2,3,4,5.32
1031,0.42,58.0,61.2,4.86,2.96,1,3,4,4.82
3162,0.9,59.0,63.3,6.12,3.86,6,4,7,6.07
9428,1.55,59.0,59.8,7.47,4.46,3,4,6,7.45
5832,1.01,61.0,62.5,6.4,3.98,3,1,6,6.34
574,0.3,59.0,62.4,4.25,2.66,1,1,7,4.28
4516,1.05,59.0,62.1,6.47,4.03,2,6,6,6.5
3952,0.72,63.0,59.2,5.86,3.44,3,3,3,5.77
9188,1.18,62.0,58.2,6.89,4.02,1,4,3,6.92
666,0.3,58.0,60.1,4.37,2.62,3,1,4,4.35
821,0.39,58.0,62.4,4.65,2.89,3,3,5,4.61
605,0.38,55.7,62.2,4.65,2.89,2,7,4,4.63
776,0.3,57.0,62.7,4.27,2.69,2,3,5,4.31
614,0.33,56.0,61.9,4.47,2.76,3,5,3,4.44
16223,1.74,62.0,58.6,7.88,4.6,6,4,4,7.83
12210,1.28,60.0,60.8,6.98,4.26,1,2,4,7.03
716,0.43,56.0,62.1,4.85,3.01,2,2,7,4.84
6140,1.3,58.0,62.8,7.01,4.38,3,5,7,6.93
1094,0.3,56.0,62.1,4.31,2.68,2,1,2,4.32
17816,2.11,59.0,61.6,8.19,5.06,1,4,6,8.24
1214,0.31,54.0,61.8,4.38,2.7,2,2,1,4.36
13945,1.51,58.0,61.7,7.28,4.51,1,3,5,7.33
4568,1.0,64.0,61.5,6.41,3.93,6,5,6,6.38
1649,0.56,55.0,61.6,5.33,3.28,2,2,6,5.31
3198,0.73,59.0,62.2,5.77,3.58,2,2,5,5.74
8040,3.01,58.0,62.7,8.97,5.67,1,6,8,9.1
6006,1.5,58.0,64.9,7.03,4.58,5,7,6,7.09
9821,1.54,62.0,59.9,7.44,4.48,1,1,7,7.51
3478,0.9,58.0,61.6,6.09,3.77,1,6,5,6.15
1762,0.54,55.0,60.9,5.3,3.22,2,5,4,5.28
3482,1.01,59.0,64.4,6.17,3.99,5,5,6,6.22
